id,name,salary,responsibility,requirement,url
117752610,"Frontend-разработчик (React, TS)","{'from': 0, 'to': 250000, 'currency': 'RUR', 'gross': False}","Поддержка фронтенда проекта и разработка новых фич. Верстка по дизайн-макетам, работа в удаленной команде.","Умение работать с современным CSS и желание изучать новые технологии. TailwindCSS, умение расширять стандартную конфигурацию новыми значениями свойств, новыми вариантами...",https://api.hh.ru/vacancies/117752610?host=hh.ru
117884992,Junior Java Developer,Зарплата не указана,Работа с Keycloak.,Опыт — участие в реальных проектах и возможность работать с актуальными технологиями. Ожидания от кандидата: Обязательные знания: Java 8+. Spring. ,https://api.hh.ru/vacancies/117884992?host=hh.ru
117924265,HTML-верстальщик,Зарплата не указана,"Работа в CRM, анализ установление, и контроль сроков. Писать комментарии для frontend-<highlighttext>разработчиков</highlighttext> по работе интерфейсов. Тестирование вёрстки в разных...","Опыт работыc БЭМ, bootstrap. Умение писать адаптивную, отзывчивую, кроссбраузерную HTML-вёрстку. Понимание Flex, grid на уровне продвинутого использования. ",https://api.hh.ru/vacancies/117924265?host=hh.ru
117980632,Бухгалтер,"{'from': 90000, 'to': 0, 'currency': 'RUR', 'gross': False}","1. Подготовка данных к сдаче отчетности НДС, прибыли ОСНО: инвентаризация дебиторской и кредиторской задолженности, списание просроченной задолженности, инвентаризация ТМЦ, списание...","Высшее экономическое образование. Опыт работы - от 3 лет в должности бухгалтера/ведущего бухгалтера. Уверенный пользователь 1С бухгалтерия, 1С...",https://api.hh.ru/vacancies/117980632?host=hh.ru
117988482,Project Manager (iGaming),Зарплата не указана,"Составлять технические задания для команды. Координировать работу <highlighttext>разработчиков</highlighttext>, следить за выполнением задач. Тестировать приложения перед релизом. Заказывать скриншоты для App...",Опыт работы на позиции проджекта - обязателен. Внимание к деталям и высокая концентрация. Умение работать в режиме многозадачности. Проактивность и ответственность.,https://api.hh.ru/vacancies/117988482?host=hh.ru
118024567,Генеральный менеджер отеля 5* Коктебель (Крым),"{'from': 400000, 'to': 0, 'currency': 'RUR', 'gross': False}","Pre-opening и Opening комплекса. Составление PNL, БДР. Управление коммерческим блоком комплекса, выстраивание политики продаж комплекса. Запуск новых сервисов и...","Высшее профессиональное образование (экономическое, техническое). Дополнительное профессиональное образование (гостиничное дело, менеджмент организаций туризма и гостиничного хозяйства, экономика и управление на...",https://api.hh.ru/vacancies/118024567?host=hh.ru
118043313,Java-разработчик,Зарплата не указана,"Cопровождать и поддерживать существующую кодовую базу, решать инциденты, расширять функционал. Gрорабатывать и реализовывать интеграционные решения.",Опыт разработки на Java 1-3 года. Опыт разработки на Spring boot от 1 года. Хорошее понимание и опыт применения...,https://api.hh.ru/vacancies/118043313?host=hh.ru
118128483,Middle Системный аналитик,Зарплата не указана,"Участвовать в построении архитектуры и схем взаимодействия (сервисная и микросервисная архитктура). Составлять ТЗ для заказчиков/<highlighttext>разработчиков</highlighttext> (интеграционные сценарии, спецификации API...","Умеешь декомпозировать процессы и писать технические задания. Есть опыт проектирования интеграций через REST, брокеры сообщений. Понимаешь принципов работы: кредитного контроля...",https://api.hh.ru/vacancies/118128483?host=hh.ru
117284594,Senior Backend Developer (Golang),Зарплата не указана,"Разработка, поддержка и масштабирование микросервисов на Golang. -Миграция устаревших компонентов (PHP, Elixir) в микросервисы на Go. -Исправление ошибок в существующем...",5+ лет опыта в бэкенд-разработке на Golang. -Глубокие знания Go и продакшен-опыт. -Опыт работы с микросервисной архитектурой...,https://api.hh.ru/vacancies/117284594?host=hh.ru
116603443,DevOps engineer,Зарплата не указана,Мониторинг и обеспечение стабильной работы инфраструктуры. Работа с командами <highlighttext>разработчиков</highlighttext> для улучшения процессов разработки и развертывания. Внедрение практик IaC. ,Опыт работы от 3х лет на аналогичной позиции. Уверенные знания Ubuntu/Debian Server. Опыт работы с Docker. ,https://api.hh.ru/vacancies/116603443?host=hh.ru
117112930,Java-разработчик,"{'from': 150000, 'to': 250000, 'currency': 'RUR', 'gross': False}",Разрабатывать новый и поддерживать текущий функционал системы со стороны backend в нескольких проектах в монолитной и микросервисной архитектурах. ,"Java 11 - 21, Spring, Spring Boot, Data JPA, (дополнительно плюс если есть опыт с Spring Web/WebFlux, SpringCloud). ",https://api.hh.ru/vacancies/117112930?host=hh.ru
117394865,QA Engineer // Тестировщик,Зарплата не указана,"Ведение и обновление тестовой документации по продукту. Взаимодействовать с <highlighttext>разработчиками</highlighttext>: обсуждать сценарии, искать оптимальные пути решения проблем. В будущем подключиться...","Опыт в тестировании от 2 лет. Опыт работы с микросервисной архитектурой. Опыт работы с базами данных (PostgreSQL, Redis) и понимание...",https://api.hh.ru/vacancies/117394865?host=hh.ru
117608154,Java разработчик,Зарплата не указана,"Поддержка и доработка внутренних проектов. Разработка нового функционала. Выполнение доработок по ТЗ. Баг фикс. Написание юнит-тестов, участие в организации...","Хорошие знания Java Core (Collections, Exceptions, I/O, ООП). Структуры данных, базовые знания по алгоритмам. Основы СУБД, SQL на уровне...",https://api.hh.ru/vacancies/117608154?host=hh.ru
118149290,Business Developer / Sales Manager / Менеджер по развитию,"{'from': 300000, 'to': 0, 'currency': 'RUR', 'gross': False}","Активные продажи информационных сервисов Cbonds. Исследование рынка. Продвижение услуг компании, поиск и привлечение новых клиентов. Подготовка коммерческих предложений, планов и...",Профильный опыт работы - 2В2 продажи информационных сервисов / финансовых услуг. Наработанные навыки успешного ведения презентаций и переговоров. ,https://api.hh.ru/vacancies/118149290?host=hh.ru
117833604,QA тестировщик,Зарплата не указана,"Тестировать интерфейсы, usability и кросс-браузерную совместимость. Взаимодействовать с <highlighttext>разработчиками</highlighttext> и аналитиками для уточнения требований и обсуждения найденных дефектов. ",Понимание процессов тестирования. Умение работать с требованиями и составлять тестовую документацию. Знание основ клиент-серверной архитектуры. Внимательность к деталям и...,https://api.hh.ru/vacancies/117833604?host=hh.ru
117915174,Менеджер проектов IT,"{'from': 100000, 'to': 0, 'currency': 'RUR', 'gross': False}","Обсуждать с заказчиками детали и вести переговоры. Координировать работу команды (<highlighttext>разработчики</highlighttext>, тестировщики, аналитики и т.д.), ставить задачи, контролировать их...","Имеете опыт общения с <highlighttext>разработчиками</highlighttext> напрямую. Разбираетесь в технологическом стеке, знаете backend / frontend технологии и различные фреймворки. Опыт ведения проекта...",https://api.hh.ru/vacancies/117915174?host=hh.ru
118084995,Talent Sourcer / IT Researcher,Зарплата не указана,Close cooperation with the recruiters. Initial communication (written) with candidates and interview scheduling. Maintaining and <highlighttext>developing</highlighttext> the existing candidate base...,Experience as IT sourcer/researcher for at least half a year. Experience in using different search channels and tools. ,https://api.hh.ru/vacancies/118084995?host=hh.ru
118159933,Бухгалтер-оператор,"{'from': 35000, 'to': 40000, 'currency': 'RUR', 'gross': False}","Разнесение первичных документов по счетам в программе 1С:Бухгалтерия. Создание заявок, платёжных поручений на оплату. Контроль подотчётных сумм. ","Высшее или средне-специальное образование (экономика, бухучет, финансы, аудит). Свободное владение офисными программами, знание 1С Бухгалтерия как преимущество. ",https://api.hh.ru/vacancies/118159933?host=hh.ru
115774013,Middle/Senior frontend developer (react),Зарплата не указана,"Участие в проработке, планировании и оценке задач. Участие в проектировании и разработке архитектуры приложений. Ревью кода.","Хорошее знание JavaScript (включая ES6+) / TypeScript. Опыт разработки SPA от 3х лет на React, Redux/MobX. ",https://api.hh.ru/vacancies/115774013?host=hh.ru
117649180,QA Инженер / Инженер по тестированию ПО / Тестировщик ПО (Junior / Middle),Зарплата не указана,Ведение и актуализация инструкции для пользователей. Настройка тестовой среды и обеспечение тестовых сред для других <highlighttext>разработчиков</highlighttext> и тестировщиков.,Не менее 1 года опыта в тестировании ПО. Высшее техническое образование: бакалавр или магистр. Аналитический склад ума. Знание методологии тестирования...,https://api.hh.ru/vacancies/117649180?host=hh.ru
117874389,Дизайнер UI UX,Зарплата не указана,"Проектировать интерфейсы B2B профессиональных инструментов класса RPA, BI, Process mining, Task mining в web-среде. Прорабатывать новые и...",Опыт в UX дизайне. В идеале ты разрабатывал опыт в сложных В2B продуктах. Ты владеешь Figma. ,https://api.hh.ru/vacancies/117874389?host=hh.ru
117946702,IT Recruiter,Зарплата не указана,"Активный поиск и подбор специалистов (IOS <highlighttext>Developers</highlighttext>, User Acquisition manager, Product manager, Project Manager). Проведение первичных интервью, анализ навыков, профессиональных...","Опыт работы в подборе от одного года. Знание и понимание всего процесса рекрутмента. Гибкость, адаптивность к изменениям. Умение работать в...",https://api.hh.ru/vacancies/117946702?host=hh.ru
118127796,Middle/Senior Java developer,Зарплата не указана,Разработку новой функциональности в действующих проектах и разработку проектов с 0. Рефакторинг и оптимизацию существующей функциональности. Исправление найденных дефектов. ,Опыт коммерческой разработки на Java не менее 3-4-х лет. Опыт работы с Spring Framework. Коммерческий опыт на 3...,https://api.hh.ru/vacancies/118127796?host=hh.ru
118141981,Аналитик по финансовому планированию и анализу/Финансовый контролёр,Зарплата не указана,To suggest on processes optimization. To participate in <highlighttext>developing</highlighttext> and introducing budget and controlling procedures and processes. To provide other...,"High Education (Finance, Economic). 3+ years of experience in Finance/Finance Controlling. IFRS standards certificate would be a plus. ",https://api.hh.ru/vacancies/118141981?host=hh.ru
117752850,Frontend-разработчик,Зарплата не указана,,"C навыками Frontend: React, Next.js, TypeScript, SCSS, Адаптивная верстка. Уверенное владение вышеуказанным стеком. Большой опыт в ReactJS. Наличие опыта и...",https://api.hh.ru/vacancies/117752850?host=hh.ru
117802836,Junior Разработчик C# .Net,Зарплата не указана,"Подключать новые каналы обслуживания (чат-боты, мобильные приложения). - Интегрировать сервисы в личный кабинет и с бэк-офисными системами.","Ищем бойца в команду разработки, стремящегося научиться делать софт для бизнеса в сфере логистики и интернет торговли и через два...",https://api.hh.ru/vacancies/117802836?host=hh.ru
117823883,Frontend программист / Web-разработчик,"{'from': 200000, 'to': 300000, 'currency': 'RUR', 'gross': True}",Разработка веб-приложений на React. Поддержка и улучшение существующих сервисов.,"Хорошее знание языка Typecript. Опыт разработки качественных программ на React. Знание UI библиотек (Material, Bootstrap, Ant, Gravity или других). ",https://api.hh.ru/vacancies/117823883?host=hh.ru
118114665,Backend разработчик (middle+),"{'from': 200000, 'to': 250000, 'currency': 'RUR', 'gross': False}","Реализация бизнес-логики. Рефакторинг. Обеспечение отказоустойчивости (circuit breaker, retry policies). Подключение к сторонним API. Настройка обмена сообщениями между сервисами Kafka...","Опыт коммерческой backend разработки от 4-х лет, в том числе работа с высоконагруженными и распределёнными системами. Отличное знание Java...",https://api.hh.ru/vacancies/118114665?host=hh.ru
115918021,Junior React Разработчик,"{'from': 60000, 'to': 90000, 'currency': 'RUR', 'gross': False}",Поиск проекта и помощь в его получении. Преимущества сотрудничества со SkillsRock:,"Владение HTML, CSS, Javascript (ES6). Опыт работы на GIT, state-manager (Redux/MobX), styled-components/Less/Sass. ",https://api.hh.ru/vacancies/115918021?host=hh.ru
117964856,Golang-разработчик,Зарплата не указана,,Опыт коммерческой разработки на Go (Golang) от 1.5 лет. Уровень английского языка — B2 или выше (чтение технической документации...,https://api.hh.ru/vacancies/117964856?host=hh.ru
118160234,Frontend-разработчик,"{'from': 50000, 'to': 60000, 'currency': 'RUR', 'gross': False}",Конвертация текущего приложения с NextJS на чистый React. Верстка UI из Figma/Sketch/Zeplin с использованием Human Interface & Material Design...,"Умение создания front-end приложения, которое работает с серверным API. Понимание и умение работать с системами версионирования в командной разработке. ",https://api.hh.ru/vacancies/118160234?host=hh.ru
118189335,Project Manager IT,Зарплата не указана,"Управление проектами на всех стадиях - от пресейла до сдачи клиенту. Планирование работы команды (аналитики, <highlighttext>разработчики</highlighttext>, системные инженеры). Постановка задач и...","Опыт управления проектами разработки ПО (предпочтительно аутсорс). Разговорный английский язык. Опыт ведения деловых переговоров, умение договариваться, убеждать, решать неоднозначные ситуации...",https://api.hh.ru/vacancies/118189335?host=hh.ru
117490911,Middle / Senior React developer,Зарплата не указана,Разработка веб-приложений (React + TypeScript).,Oпыт разработки от 5 лет. Высшее образование в сфере IT. Отличное владение TypeScript и стандартов ES6+. ,https://api.hh.ru/vacancies/117490911?host=hh.ru
117642839,Frontend-разработчик,"{'from': 200000, 'to': 0, 'currency': 'RUR', 'gross': False}",Общение на английском с носителями языка.,"Отличные знания и опыт работы с HTML, CSS, JavaScript/TypeScript. Уверенные знания и опыт работы с Next.js/React. ",https://api.hh.ru/vacancies/117642839?host=hh.ru
117902683,Веб-разработчик/Администратор сайтов,"{'from': 150000, 'to': 0, 'currency': 'RUR', 'gross': False}","Разработка , ведение сайтов, внесение правок в структуру сайта и размещение контента на платформах. ⁠ Поиск и покупка росссийских и иностранных доменов...",Опыт ведения интернет-проектов на должностях администратора сайта/контент-менеджера. Кретивность. ⁠Готовность работать в режиме многозадачности. ⁠Самостоятельность в работе и...,https://api.hh.ru/vacancies/117902683?host=hh.ru
118012010,Веб-разработчик,Зарплата не указана,"Разработка, сопровождение и развитие сайтов компании. Обеспечение работоспособности сайтов. Разработка/доработка модулей и плагинов к Okay CMS, Wordpress CMS. ","Знание и опыт успешных разработок на языке PHP, HTML5 и AJAX. Знание и успешный опыт использования MySQL. ",https://api.hh.ru/vacancies/118012010?host=hh.ru
117382291,Middle+/Senior Java developer,Зарплата не указана,"Разработка REST-интерфейсов (в частности, взаимодействующих с базой данных). Проработка модели данных/схемы БД совместно с коллегами. Проксирование/вызов внешних...",Коммерческий опыт разработки на Java от 3-х лет. Знание английского языка от уровня В2. Опыт работы с PostgreSQL...,https://api.hh.ru/vacancies/117382291?host=hh.ru
117531571,Тестировщик (QA),Зарплата не указана,"Составление документации по проектам, поддержание ее в актуальном состоянии. Организация и участие процесса тестирования проектов. Базовая техническая поддержка проектов, обратная...","Навыки использование инструментов <highlighttext>разработчика</highlighttext> в различных браузерах. Понимание жизненного цикла ПО. Умение (желание) организовать работу дизайнеров, <highlighttext>разработчиков</highlighttext>, тестировщиков. ",https://api.hh.ru/vacancies/117531571?host=hh.ru
117937207,Руководитель проекта (Project Manager),Зарплата не указана,Управлять проектами внедрения: от сбора требований до сдачи и обучения клиентов. Координировать внутренние проекты по улучшению продукта и процессов. ,Опыт управления проектами от 3 лет в ИТ/кибербезопасности. Понимание процессов внедрения ПО и сферы кибербезопасности (offensive security — преимущество). ,https://api.hh.ru/vacancies/117937207?host=hh.ru
117980454,Junior Project Manager (IT),Зарплата не указана,"Постановка задач исполнителям (<highlighttext>программисты</highlighttext>, тестировщики). Планирование реализации проектов, контроль сроков выполнения задач. Общение с заказчиками и проектной командой на английском...","Желателен опыт управления проектами в сфере 1С и Web. Технический склад ума, системность и аккуратность. Английский язык – B1. ",https://api.hh.ru/vacancies/117980454?host=hh.ru
117987855,Java Backend Developer,Зарплата не указана,"Экспертный бизнес и технический анализ требований на внутреннюю разработку ПО. Проектирует архитектуру, дизайн и разработку программных продуктов и систем. ","Опыт в моделировании бизнес процессов. Опыт работы с Java и SQL обязателен. Знание JEE, технологии семейства JBoss и Spring Framework...",https://api.hh.ru/vacancies/117987855?host=hh.ru
118053289,Аналитик данных,"{'from': 150000, 'to': 0, 'currency': 'RUR', 'gross': False}","Подготовка требований для разработки витрин данных, написание маппинга Source-to-Target, взаимодействие с командой Data-инженеров (<highlighttext>разработчиков</highlighttext>). Создание BI отчетов...","Опыт от 3-х лет в роли Data-аналитика (BI/DWH) на проектах построения BI-систем, хранилищ данных, аналитических кубов. ",https://api.hh.ru/vacancies/118053289?host=hh.ru
118079338,Разработчик электронных курсов,Зарплата не указана,"Разработка электронных курсов в формате SCORM (вёрстка слайдов, структурирование информации, подбор графического контента, сборка проверочных заданий и тестирований). ",опыт в разработке электронных курсов от одного года. Уверенное владение инструментами iSpring / CourseLab / Articulate Storyline 360 (будет плюсом - Articulate). ,https://api.hh.ru/vacancies/118079338?host=hh.ru
118151776,Маркетолог,"{'from': 120000, 'to': 150000, 'currency': 'RUR', 'gross': True}","Координировать работу подрядчиков: дизайнеров, копирайтеров, <highlighttext>разработчиков</highlighttext> и т.д.. Разрабатывать маркетинговые активности и презентации: усиливать позиционирование бренда через креативные и...",Опыт в комплексном маркетинге от 2 лет. Опыт в премиум-сегменте будет вашим преимуществом. Навыки и понимание принципов SMM. ,https://api.hh.ru/vacancies/118151776?host=hh.ru
118180834,Бухгалтер на первичную документацию,"{'from': 25000, 'to': 25000, 'currency': 'RUR', 'gross': False}","1. Обработка первичной документации: Проверка, учет и систематизация первичных документов (накладные, счета-фактуры, акты выполненных работ, договоры и т.д.). ","Высшее экономическое образование. Знание бухгалтерского, налогового, трудового законодательства. Знание различных режимов налогообложения: ОСН, УСН. Уверенный пользователь ПК и MS Office...",https://api.hh.ru/vacancies/118180834?host=hh.ru
100374713,Middle Manual QA,Зарплата не указана,"Проводить функциональное, интеграционное, регрессионное тестирование. Взаимодействие с проектной командой (<highlighttext>разработчики</highlighttext>, аналитики, менеджеры, devops-инженеры, поддержка). Анализировать требования задач и создавать...","Опыт тестирования API (JSON, REST API), frontend&backend (WEB). Опыт работы с dev-tools (browser). Опыт работы с командной строкой. ",https://api.hh.ru/vacancies/100374713?host=hh.ru
117730185,Web-разработчик,"{'from': 75000, 'to': 100000, 'currency': 'RUR', 'gross': False}","Работа с WordPress: наполнение контентом, работа с плагинами, редактирование страниц. Создание и редактирование страниц на конструкторах сайтов (например, Tilda, Wix...","Отличное знание WordPress: уверенное владение админ-панелью, работа с плагинами и темами. Умение писать грамотные и читабельные тексты. ",https://api.hh.ru/vacancies/117730185?host=hh.ru
117964976,Frontend-разработчик,"{'from': 2000000, 'to': 5000000, 'currency': 'UZS', 'gross': True}",Пунктуальность. С учетом увеличения графика работы.,"Знание основ Frontend разработки, базовые знания HTML, CSS, JavaScript. Понимание принципов разработки Web-проектов. Понимание основ работы систем контроля версий...",https://api.hh.ru/vacancies/117964976?host=hh.ru
117021631,Prompt-engineer,"{'from': 150000, 'to': 0, 'currency': 'RUR', 'gross': False}","Создание, тестирование, редактирование и оптимизация промптов для больших языковых моделей. Работать с форматом промптов и объёмом ответов, иметь понимание, как...",Опыт использования gpt-like моделей: разных модальностей и разных <highlighttext>разработчиков</highlighttext>. Умение формулировать четкие и эффективные запросы для получения необходимых результатов...,https://api.hh.ru/vacancies/117021631?host=hh.ru
117481881,Senior React developer,"{'from': 0, 'to': 400000, 'currency': 'RUR', 'gross': True}","Проектирование архитектурных решений для фронтенд-части приложения (solution design). Ревью архитектурных решений других <highlighttext>разработчиков</highlighttext>, обеспечение их соответствия лучшим практикам и...",Глубокое понимание принципов построения одностраничных приложений (SPA ) и особенностей работы с SSR в Next.js.,https://api.hh.ru/vacancies/117481881?host=hh.ru
117625220,QA Manual,Зарплата не указана,"Обнаружение, документирование и отслеживание дефектов, контроль их исправления. Участие в проработке задач. Взаимодействие с <highlighttext>разработчиками</highlighttext> и аналитиками из других отделов...","Опыт работы в банке или банковской сфере не менее 2 лет. Понимание сути банковских бизнес-процессов и продуктов, понимание процессов...",https://api.hh.ru/vacancies/117625220?host=hh.ru
117900185,Тестировщик,Зарплата не указана,"Ведение тестовой документации (чек-листы, тестовые-сценарии). Участие во всех этапах разработки продукта (анализ требований, макетов, работа с командой <highlighttext>разработчиков</highlighttext>).",Четкое понимание видов тестирования и необходимости их применения на различных этапах реализации проекта. Опыт тестирования веб-сайтов со сложной функциональностью...,https://api.hh.ru/vacancies/117900185?host=hh.ru
117972044,Frontend-разработчик,"{'from': 80000, 'to': 0, 'currency': 'RUR', 'gross': False}","Разработка новых и поддержка существующих сервисов. Взаимодействие с менеджером, дизайнером, backend <highlighttext>разработчиками</highlighttext>. Участие в обсуждении архитектурных решений. Оценка трудоемкости задач.","Опыт корпоративной разработки от 2-лет. Отличное знание JavaScript (ES6+), HTML5 и CSS3. React, Redux Toolkit...",https://api.hh.ru/vacancies/117972044?host=hh.ru
117958956,Веб-дизайнер,Зарплата не указана,Работа над UX/UI для повышения удобства и эффективности пользовательского интерфейса. Тесное сотрудничество с командой <highlighttext>разработчиков</highlighttext> для реализации проектов. ,"Понимание базовых принципов композиции, цвета, типографики, адаптивного дизайна. Опыт работы 1-3 года. Владение Figma. Владение Adobe Illustrator, Photoshop. ",https://api.hh.ru/vacancies/117958956?host=hh.ru
118116631,Менеджер по продажам (недвижимость бизнес-класса),Зарплата не указана,"Работа с входящем потоком клиентов. Проведение переговоров с клиентами в офисе продаж, презентация реализуемых проектов. Работа с входящими/исходящими звонками. ",Высшее образование. Опыт работы с новостройками комфорт+/бизнес класса от 1 года в девелоперских компаниях. Высокие презентационные и коммуникативные навыки...,https://api.hh.ru/vacancies/118116631?host=hh.ru
118141391,Golang-разработчик,Зарплата не указана,Разработка системных компонентов.,"Опыт разработки на Go под Linux. Знание основ работы с БД (как устроена, как делать запросы). Умение писать автотесты, работать...",https://api.hh.ru/vacancies/118141391?host=hh.ru
117040692,Frontend-разработчик/JavaScript,Зарплата не указана,Разработка пользовательских интерфейсов и внутренних бизнес-процессов системы (ES6+). Разработка библиотек для дальнейшего использования (ES6+). ,"Знание JS ES6+, HTML5, CSS3. Опыт работы с СУБД MS SQL Server (предпочтительно) или Oracle. ",https://api.hh.ru/vacancies/117040692?host=hh.ru
117135188,Тестировщик (middle),Зарплата не указана,"Анализ требований и написание тестовых сценариев. Контроль выполнения тестовых сценариев. Проведение функционального, регрессионного тестирования на различных стендах в рамках регулярных...","Развитые коммуникационные навыки: работа в Agile-команде, активное взаимодействие с тест-менеджерами, аналитиками, <highlighttext>разработчиками</highlighttext> и тестировщиками проекта. Опыт работы тестировщиком...",https://api.hh.ru/vacancies/117135188?host=hh.ru
117998943,Python developer (Senior),"{'from': 0, 'to': 450000, 'currency': 'RUR', 'gross': False}",Разработка асинхронной микросервисной архитектуры на FastAPI. Высокие требования к отказоустойчивости платформы. Тесное взаимодействие с командами тестирования и аналитики.,Уверенное владение Python 3.8+. Опыт работы с CУБД (MySQL\Postgres\Mongo). Опыт работы с Redis. Опыт использования очередей...,https://api.hh.ru/vacancies/117998943?host=hh.ru
117893657,Backend–разработчик (Java) | Java Developer,Зарплата не указана,"Разработка и поддержка бэкенд-части информационной системы «Портал», включая интеграцию CRM-функций (управление клиентами, аналитика, автоматизация бизнес-процессов). ","Опыт работы Java–<highlighttext>разработчиком</highlighttext> в заказной разработке от 2-х лет. Высшее образование: IT, техническое, математическое. Хорошее знание Java 21...",https://api.hh.ru/vacancies/117893657?host=hh.ru
117931784,Python Developer (Malaga),Зарплата не указана,,"Понимание фронтенд-технологий (JS, TS, React). Умение общаться с фронтенд-<highlighttext>разработчиками</highlighttext> на их языке, понимать их требования и ограничения, совместно...",https://api.hh.ru/vacancies/117931784?host=hh.ru
118053816,Лидер по работе с ключевыми клиентами \ Key Account Development Leader,Зарплата не указана,"Обеспечивать развитие национальных клиентов регионе Север посредством построения эффективной работы в регионе Север: сотрудников в регионе, взаимодействия с якорной командой...",Высшее образование. Опыт работы в продажах приветствуется (можно и без опыта). Базовые навыки ведения переговоров и презентации. Знание английского языка...,https://api.hh.ru/vacancies/118053816?host=hh.ru
118078004,Маркетолог,"{'from': 100000, 'to': 200000, 'currency': 'RUR', 'gross': False}",Разработка и реализация долгосрочных и среднесрочных маркетинговых стратегий. Создание фирменного стиля и нейминга для проектов совместно с командой. ,"Опыт разработки и реализации бренд-проектов. Развитые аналитические и управленческие компетенции. Коммуникативные навыки, грамотная устная и письменная речь. ",https://api.hh.ru/vacancies/118078004?host=hh.ru
118117498,Руководитель казначейства (девелопмент),Зарплата не указана,"Управление денежными потоками компании, контроль исполнения платежной дисциплины. Управление кредитным портфелем, контроль ковенант, организация внутригруппового финансирования. Контроль за осуществлением платежей...","Опыт работы от 3-х лет в строительной компании (<highlighttext>девелопер</highlighttext>, генподрядчик). Отличные знания Excel, умение работать с большими массивами данных. ",https://api.hh.ru/vacancies/118117498?host=hh.ru
117036608,Python разработчик,Зарплата не указана,"Разработкой API, связывающего между собой сервисы. Написанием ETL-процессов. Участием в проектировании системы и разборе новых задач.",Уверенные знания языка программирования Python. Опыт коммерческой разработки клиент-серверных приложений на FastAPI от 3-х лет. Опыт работы с...,https://api.hh.ru/vacancies/117036608?host=hh.ru
117924167,Junior - программист,"{'from': 80000, 'to': 0, 'currency': 'RUR', 'gross': True}",Разработка и поддержка sql-скриптов для ERP-системы Maconomy (БД Oracle). Разработка и поддержка функционала для интернет-магазина smart-shop.pro. ,"Обязательно: знание SQL, умение писать оптимальные SQL-запросы и sql-скрипты, хорошее знание английского языка. Желательно: знание HTML, знание php...",https://api.hh.ru/vacancies/117924167?host=hh.ru
117985452,Дизайнер пользовательских интерфейсов (UX/UI),"{'from': 1500, 'to': 2000, 'currency': 'USD', 'gross': False}","Разрабатывать интуитивно понятные интерфейсы, улучшая пользовательский опыт. Подготавливать спецификации для <highlighttext>разработчиков</highlighttext>, контролировать реализацию и следить за качеством. Создавать дизайн сайтов...",Портфолио с реализованными проектами – обязательно. Опыт работы UX/UI дизайнером от 3 лет. Свободный английский. Навыки в графическом дизайне. ,https://api.hh.ru/vacancies/117985452?host=hh.ru
118095193,Backend-разработчик,Зарплата не указана,Реализация продуктовых фич совместно с другими командами. Прототипирование для проверки гипотез. Следить за беклогом.,"Уверенное знание нативного PHP, практический опыт Laravel/Symfony. Навыки проектирования больших реляционных БД (*SQL). Понимание стандартов PSR, CI/CD-практик.",https://api.hh.ru/vacancies/118095193?host=hh.ru
